Date,Site,Longitude,Latitude,Climate_region_of_UK,LCM_land_cover,Elevation,Slope,Aspect,Soil_type,Air_temperature_C,Relative_humidity_%,Wind_speed_m/s,EOBS_air_temperature_24h_mean_C,EOBS_24h_precipitation_mm/day,No_days_since_precipitation,Fuel_type,Species_name,Time_collected,FMC_%,2m_air_temperature_24h_mean_K,2m_air_temperature_24h_max_K,2m_dewpoint_temperature_24h_mean_K,10m_wind_speed_24h_mean_m/s,Vapour_pressure_24h_mean_hPa,2m_relative_humidity_6h_%,2m_relative_humidity_9h_%,2m_relative_humidity_12h_%,2m_relative_humidity_15h_%,Precipitation_24h_sum_mm/day,Precipitation_sum_3_days_before_mm/day,Precipitation_sum_1_week_before_mm/day,Precipitation_sum_4_weeks_before_mm/day,Precipitation_sum_12_weeks_before_mm/day,IGBP_land_cover_ID,IGBP_land_cover,Outlier_removed
02/07/2021,Goathland Moor East H19,-0.68464,54.374942,North York Moors,Heathland,190,3.266040164,181.9932592,19,18.8,68.4,0.4,16.05999964,0,2,Heather live stem,Calluna vulgaris,1400,95.026643,287.5451355,291.0092468,285.3434448,2.700494289,14.21195698,92.46697998,81.20386505,75.0958786,78.07223511,0.649999976,1.359999985,11.83000036,32.75000017,177.7899996,9,Savanna,N
02/07/2021,Goathland Moor East H19,-0.68464,54.374942,North York Moors,Heathland,190,3.266040164,181.9932592,19,18.8,68.4,0.4,16.05999964,0,2,Heather live canopy,Calluna vulgaris,1400,125.10572,287.5451355,291.0092468,285.3434448,2.700494289,14.21195698,92.46697998,81.20386505,75.0958786,78.07223511,0.649999976,1.359999985,11.83000036,32.75000017,177.7899996,9,Savanna,N
02/07/2021,Goathland Moor East H19,-0.68464,54.374942,North York Moors,Heathland,190,3.266040164,181.9932592,19,18.8,68.4,0.4,16.05999964,0,2,Heather dead stem,Calluna vulgaris,1400,23.1895984,287.5451355,291.0092468,285.3434448,2.700494289,14.21195698,92.46697998,81.20386505,75.0958786,78.07223511,0.649999976,1.359999985,11.83000036,32.75000017,177.7899996,9,Savanna,N
02/07/2021,Goathland Moor East H19,-0.68464,54.374942,North York Moors,Heathland,190,3.266040164,181.9932592,19,18.8,68.4,0.4,16.05999964,0,2,Heather dead canopy,Calluna vulgaris,1400,14.3850267,287.5451355,291.0092468,285.3434448,2.700494289,14.21195698,92.46697998,81.20386505,75.0958786,78.07223511,0.649999976,1.359999985,11.83000036,32.75000017,177.7899996,9,Savanna,N
02/07/2021,Levisham H14,-0.69198,54.345008,North York Moors,Heathland,224,1.64221981,185.9561189,14,18.2,68.8,0.6,16.05999964,0,2,Moss,NA,1500,82.9845626,287.9314575,291.7482605,285.5678101,2.483879566,14.40883255,92.54389954,79.67630005,72.75944519,75.44297791,0.649999976,1.359999985,11.83000036,32.75000017,177.7899996,9,Savanna,N
02/07/2021,Levisham H14,-0.69198,54.345008,North York Moors,Heathland,224,1.64221981,185.9561189,14,18.2,68.8,0.6,16.05999964,0,2,Litter,NA,1500,41.4568488,287.9314575,291.7482605,285.5678101,2.483879566,14.40883255,92.54389954,79.67630005,72.75944519,75.44297791,0.649999976,1.359999985,11.83000036,32.75000017,177.7899996,9,Savanna,N
02/07/2021,Levisham H14,-0.69198,54.345008,North York Moors,Heathland,224,1.64221981,185.9561189,14,18.2,68.8,0.6,16.05999964,0,2,Organic layer,NA,1500,153.208794,287.9314575,291.7482605,285.5678101,2.483879566,14.40883255,92.54389954,79.67630005,72.75944519,75.44297791,0.649999976,1.359999985,11.83000036,32.75000017,177.7899996,9,Savanna,N
02/07/2021,Levisham H16,-0.69008,54.356494,North York Moors,Heathland,230,2.183471622,48.98038091,16,19.3,63,1.2,16.05999964,0,2,Heather live canopy,Calluna vulgaris,1500,127.2931486,287.5451355,291.0092468,285.3434448,2.700494289,14.21195698,92.46697998,81.20386505,75.0958786,78.07223511,0.649999976,1.359999985,11.83000036,32.75000017,177.7899996,9,Savanna,N
02/07/2021,Levisham H14,-0.69198,54.345008,North York Moors,Heathland,224,1.64221981,185.9561189,14,18.2,68.8,0.6,16.05999964,0,2,Heather live canopy,Calluna vulgaris,1500,142.2857143,287.9314575,291.7482605,285.5678101,2.483879566,14.40883255,92.54389954,79.67630005,72.75944519,75.44297791,0.649999976,1.359999985,11.83000036,32.75000017,177.7899996,9,Savanna,N
02/07/2021,Levisham H14,-0.69198,54.345008,North York Moors,Heathland,224,1.64221981,185.9561189,14,18.2,68.8,0.6,16.05999964,0,2,Heather live stem,Calluna vulgaris,1500,105.2193646,287.9314575,291.7482605,285.5678101,2.483879566,14.40883255,92.54389954,79.67630005,72.75944519,75.44297791,0.649999976,1.359999985,11.83000036,32.75000017,177.7899996,9,Savanna,N
02/07/2021,Levisham H14,-0.69198,54.345008,North York Moors,Heathland,224,1.64221981,185.9561189,14,18.2,68.8,0.6,16.05999964,0,2,Heather dead stem,Calluna vulgaris,1500,15.3756688,287.9314575,291.7482605,285.5678101,2.483879566,14.40883255,92.54389954,79.67630005,72.75944519,75.44297791,0.649999976,1.359999985,11.83000036,32.75000017,177.7899996,9,Savanna,N
02/07/2021,Levisham H14,-0.69198,54.345008,North York Moors,Heathland,224,1.64221981,185.9561189,14,18.2,68.8,0.6,16.05999964,0,2,Heather dead canopy,Calluna vulgaris,1500,14.8293229,287.9314575,291.7482605,285.5678101,2.483879566,14.40883255,92.54389954,79.67630005,72.75944519,75.44297791,0.649999976,1.359999985,11.83000036,32.75000017,177.7899996,9,Savanna,N
02/07/2021,Levisham H16,-0.69008,54.356494,North York Moors,Heathland,230,2.183471622,48.98038091,16,19.3,63,1.2,16.05999964,0,2,Heather dead canopy,Calluna vulgaris,1500,23.6266667,287.5451355,291.0092468,285.3434448,2.700494289,14.21195698,92.46697998,81.20386505,75.0958786,78.07223511,0.649999976,1.359999985,11.83000036,32.75000017,177.7899996,9,Savanna,N
02/07/2021,Levisham H16,-0.69008,54.356494,North York Moors,Heathland,230,2.183471622,48.98038091,16,19.3,63,1.2,16.05999964,0,2,Moss,NA,1500,66.0566558,287.5451355,291.0092468,285.3434448,2.700494289,14.21195698,92.46697998,81.20386505,75.0958786,78.07223511,0.649999976,1.359999985,11.83000036,32.75000017,177.7899996,9,Savanna,N
02/07/2021,Levisham H16,-0.69008,54.356494,North York Moors,Heathland,230,2.183471622,48.98038091,16,19.3,63,1.2,16.05999964,0,2,Moor grass dead,Molinia caerulea,1500,13.0211674,287.5451355,291.0092468,285.3434448,2.700494289,14.21195698,92.46697998,81.20386505,75.0958786,78.07223511,0.649999976,1.359999985,11.83000036,32.75000017,177.7899996,9,Savanna,N
02/07/2021,Levisham H16,-0.69008,54.356494,North York Moors,Heathland,230,2.183471622,48.98038091,16,19.3,63,1.2,16.05999964,0,2,Heather live stem,Calluna vulgaris,1500,95.3302828,287.5451355,291.0092468,285.3434448,2.700494289,14.21195698,92.46697998,81.20386505,75.0958786,78.07223511,0.649999976,1.359999985,11.83000036,32.75000017,177.7899996,9,Savanna,N
02/07/2021,Levisham H16,-0.69008,54.356494,North York Moors,Heathland,230,2.183471622,48.98038091,16,19.3,63,1.2,16.05999964,0,2,Heather dead stem,Calluna vulgaris,1500,18.5791428,287.5451355,291.0092468,285.3434448,2.700494289,14.21195698,92.46697998,81.20386505,75.0958786,78.07223511,0.649999976,1.359999985,11.83000036,32.75000017,177.7899996,9,Savanna,N
02/07/2021,Levisham H16,-0.69008,54.356494,North York Moors,Heathland,230,2.183471622,48.98038091,16,19.3,63,1.2,16.05999964,0,2,Litter,NA,1500,58.2485054,287.5451355,291.0092468,285.3434448,2.700494289,14.21195698,92.46697998,81.20386505,75.0958786,78.07223511,0.649999976,1.359999985,11.83000036,32.75000017,177.7899996,9,Savanna,N
02/07/2021,Levisham H16,-0.69008,54.356494,North York Moors,Heathland,230,2.183471622,48.98038091,16,19.3,63,1.2,16.05999964,0,2,Organic layer,NA,1500,145.6969815,287.5451355,291.0092468,285.3434448,2.700494289,14.21195698,92.46697998,81.20386505,75.0958786,78.07223511,0.649999976,1.359999985,11.83000036,32.75000017,177.7899996,9,Savanna,N
02/07/2021,Cropton F16,-0.71298,54.346919,North York Moors,Coniferous Forest,208,7.485265924,175.2374954,16,20.1,60.3,0.4,16.23999964,0,2,Moss,NA,1600,52.6252505,287.9314575,291.7482605,285.5678101,2.483879566,14.40883255,92.54389954,79.67630005,72.75944519,75.44297791,0.649999976,1.359999985,11.83000036,32.75000017,177.7899996,5,Mixed forest,N
02/07/2021,Cropton F16,-0.71298,54.346919,North York Moors,Coniferous Forest,208,7.485265924,175.2374954,16,20.1,60.3,0.4,16.23999964,0,2,Organic layer,NA,1600,63.0085088,287.9314575,291.7482605,285.5678101,2.483879566,14.40883255,92.54389954,79.67630005,72.75944519,75.44297791,0.649999976,1.359999985,11.83000036,32.75000017,177.7899996,5,Mixed forest,N
02/07/2021,Cropton F16,-0.71298,54.346919,North York Moors,Coniferous Forest,208,7.485265924,175.2374954,16,20.1,60.3,0.4,16.23999964,0,2,Litter,NA,1600,27.8402296,287.9314575,291.7482605,285.5678101,2.483879566,14.40883255,92.54389954,79.67630005,72.75944519,75.44297791,0.649999976,1.359999985,11.83000036,32.75000017,177.7899996,5,Mixed forest,N
02/07/2021,Cropton F16,-0.71298,54.346919,North York Moors,Coniferous Forest,208,7.485265924,175.2374954,16,20.1,60.3,0.4,16.23999964,0,2,Twigs,NA,1600,18.7605135,287.9314575,291.7482605,285.5678101,2.483879566,14.40883255,92.54389954,79.67630005,72.75944519,75.44297791,0.649999976,1.359999985,11.83000036,32.75000017,177.7899996,5,Mixed forest,N
02/07/2021,Cropton F14,-0.71053,54.344947,North York Moors,Coniferous Forest,175,5.223431907,170.6357097,14,20.5,63.5,0,16.23999964,0,2,Moss,NA,1700,42.6860254,287.9314575,291.7482605,285.5678101,2.483879566,14.40883255,92.54389954,79.67630005,72.75944519,75.44297791,0.649999976,1.359999985,11.83000036,32.75000017,177.7899996,5,Mixed forest,N
02/07/2021,Cropton F14,-0.71053,54.344947,North York Moors,Coniferous Forest,175,5.223431907,170.6357097,14,20.5,63.5,0,16.23999964,0,2,Twigs,NA,1700,24.5207254,287.9314575,291.7482605,285.5678101,2.483879566,14.40883255,92.54389954,79.67630005,72.75944519,75.44297791,0.649999976,1.359999985,11.83000036,32.75000017,177.7899996,5,Mixed forest,N
02/07/2021,Cropton F14,-0.71053,54.344947,North York Moors,Coniferous Forest,175,5.223431907,170.6357097,14,20.5,63.5,0,16.23999964,0,2,Organic layer,NA,1700,41.9356302,287.9314575,291.7482605,285.5678101,2.483879566,14.40883255,92.54389954,79.67630005,72.75944519,75.44297791,0.649999976,1.359999985,11.83000036,32.75000017,177.7899996,5,Mixed forest,N
02/07/2021,Cropton F14,-0.71053,54.344947,North York Moors,Coniferous Forest,175,5.223431907,170.6357097,14,20.5,63.5,0,16.23999964,0,2,Litter,NA,1700,55.340463,287.9314575,291.7482605,285.5678101,2.483879566,14.40883255,92.54389954,79.67630005,72.75944519,75.44297791,0.649999976,1.359999985,11.83000036,32.75000017,177.7899996,5,Mixed forest,N
03/06/2021,Levisham H16,-0.69008,54.356494,North York Moors,Heathland,230,2.183471622,48.98038091,16,NA,NA,NA,14.70999967,0,8,Moor grass dead,Molinia caerulea,1400,9.6715328,285.4600525,289.0664368,283.5282593,3.069849253,12.59410858,91.28833771,83.58087921,80.61219025,78.83208466,2.549999952,0,0.950000003,94.83999969,171.3699995,9,Savanna,N
03/06/2021,Levisham H16,-0.69008,54.356494,North York Moors,Heathland,230,2.183471622,48.98038091,16,NA,NA,NA,14.70999967,0,8,Heather dead canopy,Calluna vulgaris,1400,10.2250165,285.4600525,289.0664368,283.5282593,3.069849253,12.59410858,91.28833771,83.58087921,80.61219025,78.83208466,2.549999952,0,0.950000003,94.83999969,171.3699995,9,Savanna,N
03/06/2021,Levisham H16,-0.69008,54.356494,North York Moors,Heathland,230,2.183471622,48.98038091,16,NA,NA,NA,14.70999967,0,8,Heather live stem,Calluna vulgaris,1400,78.4214945,285.4600525,289.0664368,283.5282593,3.069849253,12.59410858,91.28833771,83.58087921,80.61219025,78.83208466,2.549999952,0,0.950000003,94.83999969,171.3699995,9,Savanna,N
03/06/2021,Levisham H16,-0.69008,54.356494,North York Moors,Heathland,230,2.183471622,48.98038091,16,NA,NA,NA,14.70999967,0,8,Organic layer,NA,1400,218.9589462,285.4600525,289.0664368,283.5282593,3.069849253,12.59410858,91.28833771,83.58087921,80.61219025,78.83208466,2.549999952,0,0.950000003,94.83999969,171.3699995,9,Savanna,N
03/06/2021,Levisham H16,-0.69008,54.356494,North York Moors,Heathland,230,2.183471622,48.98038091,16,NA,NA,NA,14.70999967,0,8,Heather live canopy,Calluna vulgaris,1400,92.9393707,285.4600525,289.0664368,283.5282593,3.069849253,12.59410858,91.28833771,83.58087921,80.61219025,78.83208466,2.549999952,0,0.950000003,94.83999969,171.3699995,9,Savanna,N
03/06/2021,Levisham H16,-0.69008,54.356494,North York Moors,Heathland,230,2.183471622,48.98038091,16,NA,NA,NA,14.70999967,0,8,Moss,NA,1400,18.6721992,285.4600525,289.0664368,283.5282593,3.069849253,12.59410858,91.28833771,83.58087921,80.61219025,78.83208466,2.549999952,0,0.950000003,94.83999969,171.3699995,9,Savanna,N
03/06/2021,Levisham H16,-0.69008,54.356494,North York Moors,Heathland,230,2.183471622,48.98038091,16,NA,NA,NA,14.70999967,0,8,Litter,NA,1400,13.1220177,285.4600525,289.0664368,283.5282593,3.069849253,12.59410858,91.28833771,83.58087921,80.61219025,78.83208466,2.549999952,0,0.950000003,94.83999969,171.3699995,9,Savanna,N
03/06/2021,Levisham H16,-0.69008,54.356494,North York Moors,Heathland,230,2.183471622,48.98038091,16,NA,NA,NA,14.70999967,0,8,Heather dead stem,Calluna vulgaris,1400,11.9518378,285.4600525,289.0664368,283.5282593,3.069849253,12.59410858,91.28833771,83.58087921,80.61219025,78.83208466,2.549999952,0,0.950000003,94.83999969,171.3699995,9,Savanna,N
03/06/2021,Goathland Moor East H19,-0.68464,54.374942,North York Moors,Heathland,190,3.266040164,181.9932592,19,NA,NA,NA,14.70999967,0,8,Heather dead canopy,Calluna vulgaris,1500,9.3065038,285.4600525,289.0664368,283.5282593,3.069849253,12.59410858,91.28833771,83.58087921,80.61219025,78.83208466,2.549999952,0,0.950000003,94.83999969,171.3699995,9,Savanna,N
03/06/2021,Levisham H14,-0.69198,54.345008,North York Moors,Heathland,224,1.64221981,185.9561189,14,NA,NA,NA,14.70999967,0,8,Organic layer,NA,1500,271.5377268,285.8443604,289.8014832,283.7492065,2.836785793,12.77075577,91.31354523,81.94963074,78.12419891,76.10300446,2.549999952,0,0.950000003,94.83999969,171.3699995,9,Savanna,N
03/06/2021,Levisham H14,-0.69198,54.345008,North York Moors,Heathland,224,1.64221981,185.9561189,14,NA,NA,NA,14.70999967,0,8,Moss,NA,1500,16.9014085,285.8443604,289.8014832,283.7492065,2.836785793,12.77075577,91.31354523,81.94963074,78.12419891,76.10300446,2.549999952,0,0.950000003,94.83999969,171.3699995,9,Savanna,N
03/06/2021,Goathland Moor East H19,-0.68464,54.374942,North York Moors,Heathland,190,3.266040164,181.9932592,19,NA,NA,NA,14.70999967,0,8,Moor grass dead,Molinia caerulea,1500,10.1769912,285.4600525,289.0664368,283.5282593,3.069849253,12.59410858,91.28833771,83.58087921,80.61219025,78.83208466,2.549999952,0,0.950000003,94.83999969,171.3699995,9,Savanna,N
03/06/2021,Goathland Moor East H19,-0.68464,54.374942,North York Moors,Heathland,190,3.266040164,181.9932592,19,NA,NA,NA,14.70999967,0,8,Moss,NA,1500,14.5293746,285.4600525,289.0664368,283.5282593,3.069849253,12.59410858,91.28833771,83.58087921,80.61219025,78.83208466,2.549999952,0,0.950000003,94.83999969,171.3699995,9,Savanna,N
03/06/2021,Levisham H14,-0.69198,54.345008,North York Moors,Heathland,224,1.64221981,185.9561189,14,NA,NA,NA,14.70999967,0,8,Litter,NA,1500,25.0119332,285.8443604,289.8014832,283.7492065,2.836785793,12.77075577,91.31354523,81.94963074,78.12419891,76.10300446,2.549999952,0,0.950000003,94.83999969,171.3699995,9,Savanna,N
03/06/2021,Levisham H14,-0.69198,54.345008,North York Moors,Heathland,224,1.64221981,185.9561189,14,NA,NA,NA,14.70999967,0,8,Heather dead canopy,Calluna vulgaris,1500,10.7921929,285.8443604,289.8014832,283.7492065,2.836785793,12.77075577,91.31354523,81.94963074,78.12419891,76.10300446,2.549999952,0,0.950000003,94.83999969,171.3699995,9,Savanna,N
03/06/2021,Goathland Moor East H19,-0.68464,54.374942,North York Moors,Heathland,190,3.266040164,181.9932592,19,NA,NA,NA,14.70999967,0,8,Heather dead stem,Calluna vulgaris,1500,10.5105451,285.4600525,289.0664368,283.5282593,3.069849253,12.59410858,91.28833771,83.58087921,80.61219025,78.83208466,2.549999952,0,0.950000003,94.83999969,171.3699995,9,Savanna,N
03/06/2021,Goathland Moor East H19,-0.68464,54.374942,North York Moors,Heathland,190,3.266040164,181.9932592,19,NA,NA,NA,14.70999967,0,8,Organic layer,NA,1500,214.9081518,285.4600525,289.0664368,283.5282593,3.069849253,12.59410858,91.28833771,83.58087921,80.61219025,78.83208466,2.549999952,0,0.950000003,94.83999969,171.3699995,9,Savanna,N
03/06/2021,Goathland Moor East H19,-0.68464,54.374942,North York Moors,Heathland,190,3.266040164,181.9932592,19,NA,NA,NA,14.70999967,0,8,Heather live canopy,Calluna vulgaris,1500,80.7825656,285.4600525,289.0664368,283.5282593,3.069849253,12.59410858,91.28833771,83.58087921,80.61219025,78.83208466,2.549999952,0,0.950000003,94.83999969,171.3699995,9,Savanna,N
03/06/2021,Levisham H14,-0.69198,54.345008,North York Moors,Heathland,224,1.64221981,185.9561189,14,NA,NA,NA,14.70999967,0,8,Heather dead stem,Calluna vulgaris,1500,11.3666858,285.8443604,289.8014832,283.7492065,2.836785793,12.77075577,91.31354523,81.94963074,78.12419891,76.10300446,2.549999952,0,0.950000003,94.83999969,171.3699995,9,Savanna,N
03/06/2021,Goathland Moor East H19,-0.68464,54.374942,North York Moors,Heathland,190,3.266040164,181.9932592,19,NA,NA,NA,14.70999967,0,8,Heather live stem,Calluna vulgaris,1500,86.7594868,285.4600525,289.0664368,283.5282593,3.069849253,12.59410858,91.28833771,83.58087921,80.61219025,78.83208466,2.549999952,0,0.950000003,94.83999969,171.3699995,9,Savanna,N
03/06/2021,Levisham H14,-0.69198,54.345008,North York Moors,Heathland,224,1.64221981,185.9561189,14,NA,NA,NA,14.70999967,0,8,Heather live canopy,Calluna vulgaris,1500,71.7939973,285.8443604,289.8014832,283.7492065,2.836785793,12.77075577,91.31354523,81.94963074,78.12419891,76.10300446,2.549999952,0,0.950000003,94.83999969,171.3699995,9,Savanna,N
03/06/2021,Goathland Moor East H19,-0.68464,54.374942,North York Moors,Heathland,190,3.266040164,181.9932592,19,NA,NA,NA,14.70999967,0,8,Litter,NA,1500,15.8075601,285.4600525,289.0664368,283.5282593,3.069849253,12.59410858,91.28833771,83.58087921,80.61219025,78.83208466,2.549999952,0,0.950000003,94.83999969,171.3699995,9,Savanna,N
03/06/2021,Levisham H14,-0.69198,54.345008,North York Moors,Heathland,224,1.64221981,185.9561189,14,NA,NA,NA,14.70999967,0,8,Heather live stem,Calluna vulgaris,1500,81.4292543,285.8443604,289.8014832,283.7492065,2.836785793,12.77075577,91.31354523,81.94963074,78.12419891,76.10300446,2.549999952,0,0.950000003,94.83999969,171.3699995,9,Savanna,N
03/06/2021,Danby B25,-0.92462,54.407906,North York Moors,Bog,415,2.314640557,310.3821068,25,NA,NA,NA,14.74999967,0,8,Heather dead stem,Calluna vulgaris,1800,14.5172757,286.1913147,290.6303711,284.2069702,3.118479252,13.20992565,91.2746582,82.7024765,78.44562531,77.63725281,2.390000105,0,2.249999968,102.6699998,174.4899994,9,Savanna,N
03/06/2021,Danby B25,-0.92462,54.407906,North York Moors,Bog,415,2.314640557,310.3821068,25,NA,NA,NA,14.74999967,0,8,Heather live canopy,Calluna vulgaris,1800,78.9392943,286.1913147,290.6303711,284.2069702,3.118479252,13.20992565,91.2746582,82.7024765,78.44562531,77.63725281,2.390000105,0,2.249999968,102.6699998,174.4899994,9,Savanna,N
03/06/2021,Danby B25,-0.92462,54.407906,North York Moors,Bog,415,2.314640557,310.3821068,25,NA,NA,NA,14.74999967,0,8,Organic layer,NA,1800,212.5321007,286.1913147,290.6303711,284.2069702,3.118479252,13.20992565,91.2746582,82.7024765,78.44562531,77.63725281,2.390000105,0,2.249999968,102.6699998,174.4899994,9,Savanna,N
03/06/2021,Danby B25,-0.92462,54.407906,North York Moors,Bog,415,2.314640557,310.3821068,25,NA,NA,NA,14.74999967,0,8,Litter,NA,1800,15.4160584,286.1913147,290.6303711,284.2069702,3.118479252,13.20992565,91.2746582,82.7024765,78.44562531,77.63725281,2.390000105,0,2.249999968,102.6699998,174.4899994,9,Savanna,N
03/06/2021,Danby B25,-0.92462,54.407906,North York Moors,Bog,415,2.314640557,310.3821068,25,NA,NA,NA,14.74999967,0,8,Heather dead canopy,Calluna vulgaris,1800,12.0128137,286.1913147,290.6303711,284.2069702,3.118479252,13.20992565,91.2746582,82.7024765,78.44562531,77.63725281,2.390000105,0,2.249999968,102.6699998,174.4899994,9,Savanna,N
03/06/2021,Danby B25,-0.92462,54.407906,North York Moors,Bog,415,2.314640557,310.3821068,25,NA,NA,NA,14.74999967,0,8,Heather live stem,Calluna vulgaris,1800,86.4337382,286.1913147,290.6303711,284.2069702,3.118479252,13.20992565,91.2746582,82.7024765,78.44562531,77.63725281,2.390000105,0,2.249999968,102.6699998,174.4899994,9,Savanna,N
03/06/2021,Danby B25,-0.92462,54.407906,North York Moors,Bog,415,2.314640557,310.3821068,25,NA,NA,NA,14.74999967,0,8,Moss,NA,1800,20.2196705,286.1913147,290.6303711,284.2069702,3.118479252,13.20992565,91.2746582,82.7024765,78.44562531,77.63725281,2.390000105,0,2.249999968,102.6699998,174.4899994,9,Savanna,N
03/06/2021,Danby B19,-0.90487,54.405522,North York Moors,Bog,374,6.253663064,48.00010649,19,NA,NA,NA,14.74999967,0,8,Moss,NA,1900,24.7859182,286.1913147,290.6303711,284.2069702,3.118479252,13.20992565,91.2746582,82.7024765,78.44562531,77.63725281,2.390000105,0,2.249999968,102.6699998,174.4899994,8,Woody savanna,N
03/06/2021,Danby B19,-0.90487,54.405522,North York Moors,Bog,374,6.253663064,48.00010649,19,NA,NA,NA,14.74999967,0,8,Heather dead stem,Calluna vulgaris,1900,12.7822581,286.1913147,290.6303711,284.2069702,3.118479252,13.20992565,91.2746582,82.7024765,78.44562531,77.63725281,2.390000105,0,2.249999968,102.6699998,174.4899994,8,Woody savanna,N
03/06/2021,Danby B19,-0.90487,54.405522,North York Moors,Bog,374,6.253663064,48.00010649,19,NA,NA,NA,14.74999967,0,8,Organic layer,NA,1900,242.5395788,286.1913147,290.6303711,284.2069702,3.118479252,13.20992565,91.2746582,82.7024765,78.44562531,77.63725281,2.390000105,0,2.249999968,102.6699998,174.4899994,8,Woody savanna,N
03/06/2021,Danby B19,-0.90487,54.405522,North York Moors,Bog,374,6.253663064,48.00010649,19,NA,NA,NA,14.74999967,0,8,Heather live canopy,Calluna vulgaris,1900,77.7678252,286.1913147,290.6303711,284.2069702,3.118479252,13.20992565,91.2746582,82.7024765,78.44562531,77.63725281,2.390000105,0,2.249999968,102.6699998,174.4899994,8,Woody savanna,N
03/06/2021,Danby B19,-0.90487,54.405522,North York Moors,Bog,374,6.253663064,48.00010649,19,NA,NA,NA,14.74999967,0,8,Heather live stem,Calluna vulgaris,1900,80.4481487,286.1913147,290.6303711,284.2069702,3.118479252,13.20992565,91.2746582,82.7024765,78.44562531,77.63725281,2.390000105,0,2.249999968,102.6699998,174.4899994,8,Woody savanna,N
03/06/2021,Danby B19,-0.90487,54.405522,North York Moors,Bog,374,6.253663064,48.00010649,19,NA,NA,NA,14.74999967,0,8,Litter,NA,1900,18.975798,286.1913147,290.6303711,284.2069702,3.118479252,13.20992565,91.2746582,82.7024765,78.44562531,77.63725281,2.390000105,0,2.249999968,102.6699998,174.4899994,8,Woody savanna,N
07/05/2021,Cropton F16,-0.71298,54.346919,North York Moors,Coniferous Forest,208,7.485265924,175.2374954,16,10.3,74.3,0,5.679999873,2.400000036,0,Twigs,NA,1200,47.6954178,278.6057434,282.4644165,275.6141357,2.809454203,7.318014622,87.97982788,69.54293823,64.30539703,71.17021942,3.960000038,9.120000005,33.85999972,48.90999974,127.8400009,5,Mixed forest,N
07/05/2021,Cropton F16,-0.71298,54.346919,North York Moors,Coniferous Forest,208,7.485265924,175.2374954,16,10.3,74.3,0,5.679999873,2.400000036,0,Litter,NA,1200,104.5181419,278.6057434,282.4644165,275.6141357,2.809454203,7.318014622,87.97982788,69.54293823,64.30539703,71.17021942,3.960000038,9.120000005,33.85999972,48.90999974,127.8400009,5,Mixed forest,N
07/05/2021,Cropton F16,-0.71298,54.346919,North York Moors,Coniferous Forest,208,7.485265924,175.2374954,16,10.3,74.3,0,5.679999873,2.400000036,0,Organic layer,NA,1200,183.4820291,278.6057434,282.4644165,275.6141357,2.809454203,7.318014622,87.97982788,69.54293823,64.30539703,71.17021942,3.960000038,9.120000005,33.85999972,48.90999974,127.8400009,5,Mixed forest,N
07/05/2021,Danby B25,-0.92462,54.407906,North York Moors,Bog,415,2.314640557,310.3821068,25,8.6,70.6,0.7,5.089999886,1.500000022,0,Organic layer,NA,1500,336.3008773,277.916687,282.0670776,274.9959412,2.33404994,7.020648956,89.15896606,68.83450317,68.5553894,74.27922058,3.079999924,9.409999967,33.39999974,48.06000005,117.3899996,9,Savanna,N
07/05/2021,Danby B25,-0.92462,54.407906,North York Moors,Bog,415,2.314640557,310.3821068,25,8.6,70.6,0.7,5.089999886,1.500000022,0,Heather live canopy,Calluna vulgaris,1500,59.8185484,277.916687,282.0670776,274.9959412,2.33404994,7.020648956,89.15896606,68.83450317,68.5553894,74.27922058,3.079999924,9.409999967,33.39999974,48.06000005,117.3899996,9,Savanna,N
07/05/2021,Danby B25,-0.92462,54.407906,North York Moors,Bog,415,2.314640557,310.3821068,25,8.6,70.6,0.7,5.089999886,1.500000022,0,Litter,NA,1500,317.2694141,277.916687,282.0670776,274.9959412,2.33404994,7.020648956,89.15896606,68.83450317,68.5553894,74.27922058,3.079999924,9.409999967,33.39999974,48.06000005,117.3899996,9,Savanna,N
07/05/2021,Danby B25,-0.92462,54.407906,North York Moors,Bog,415,2.314640557,310.3821068,25,8.6,70.6,0.7,5.089999886,1.500000022,0,Heather dead canopy,Calluna vulgaris,1500,28.8876059,277.916687,282.0670776,274.9959412,2.33404994,7.020648956,89.15896606,68.83450317,68.5553894,74.27922058,3.079999924,9.409999967,33.39999974,48.06000005,117.3899996,9,Savanna,N
07/05/2021,Danby B25,-0.92462,54.407906,North York Moors,Bog,415,2.314640557,310.3821068,25,8.6,70.6,0.7,5.089999886,1.500000022,0,Moss,NA,1500,312.4298016,277.916687,282.0670776,274.9959412,2.33404994,7.020648956,89.15896606,68.83450317,68.5553894,74.27922058,3.079999924,9.409999967,33.39999974,48.06000005,117.3899996,9,Savanna,N
07/05/2021,Danby B25,-0.92462,54.407906,North York Moors,Bog,415,2.314640557,310.3821068,25,8.6,70.6,0.7,5.089999886,1.500000022,0,Heather dead stem,Calluna vulgaris,1500,34.3122677,277.916687,282.0670776,274.9959412,2.33404994,7.020648956,89.15896606,68.83450317,68.5553894,74.27922058,3.079999924,9.409999967,33.39999974,48.06000005,117.3899996,9,Savanna,N
